OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
185,1196937.973047098,893942.0056528614,159.5459229399764,Sign Face,,OM-2,0.2528076916995148,0.9926597918073338,,175.902998711671
186,1199355.910368468,880850.4189476409,160.9909368858738,Sign Face,,R3-5,1.55800030802687,2.106495701422294,,-47.47996863990636
187,1210828.294887308,889028.3985487508,-31.09694272647275,Sign Face,"WEIGHT LIMIT
16T
25T
27T",R12-1a,2.56543490404884,3.163470301628113,,-76.45370364602397
188,1192983.319344298,896504.4346068206,245.2860911840203,Sign Face,SPEED HUMP 20 MPH,R2-1a,1.205296199023724,1.454286869118611,,115.65683929861747
189,1178849.13691103,904706.3729619231,119.5312303791446,Sign Face,35,R2-1,2.141098201374213,2.639355271160603,,172.7963126453571
190,1188294.204322326,896885.8587153004,288.6399888382359,Sign Face,Kingston,I-9,4.533179952502251,5.198243259489537,,-55.89266226085168
191,1191751.170987365,860506.2285637298,132.7585540543003,Sign Face,ADOPT A HIGHWAY,M1-102,3.860280840595564,4.29332336306572,,178.48341519895996
192,1197219.639317036,871986.6926152435,99.04450727085299,Sign Face,DO NOT STOP ON TRACKS,R5-1a,0.9467244143287342,1.238858944177628,,23.8660003274056
193,1197228.197037576,871982.9888619883,98.94538541416355,Sign Face,,R2-1,0.7702163574968776,1.225730499873559,,-156.45672902457292
194,1198321.924024474,874873.1419076426,122.8319005992018,Sign Face,1 HOUR 7AM-6PM,R7-108,1.007940295835336,1.444713967740536,,21.18163996150361
195,1201231.524978657,890026.0097745402,25.60566806892582,Sign Face,HIDDEN DRIVEWAYS,W11-103,3.061128861904145,1.559596606393655,,-54.681772120769196
196,1199323.448060526,877740.402810556,146.0784665546817,Sign Face,NO STOPPING 7AM - 9AM 4PM - 6PM,R7-200,1.01786040139695,1.695098734498024,,10.41187093708748
197,1196870.174498107,870273.4824589934,99.89126073777703,Sign Face,,R7-8,0.5792448166757823,0.5082675696785252,,8.753570449127086
198,1192033.643047912,859964.9359188731,121.9618184528751,Sign Face,WRONG WAY,R5-1a,1.028371174509327,1.524042546004057,,55.3146079652572
199,1199804.655639058,882027.3774562469,125.9188831196231,Sign Face,RESERVED,R7-8,1.020210458437602,1.417571420023839,,2.3750139798932848
200,1184915.868723367,899257.9580852141,314.9762406375014,Sign Face,,R2-1,0.08592768216505647,0.1891585209469001,,125.87563414659608
201,1197798.780090962,873449.5998584889,99.92085962553847,Sign Face,,R10-3e,1.033492216219505,1.563160558094581,,-156.56340522908607
202,1182277.703862528,901675.4804965098,257.6178764178359,Sign Face,Reserved Parking,R7-8,0.7299921515087288,1.347027860482534,,-90.81645648812373
203,1202214.224272277,886994.1804573964,-35.69249212707056,Sign Face,COLD WATER FISHERY,I-12,1.421567739198605,4.046249306996664,,64.6890170500343
204,1200139.834094868,882463.5997315358,108.8329658343397,Sign Face,SPEED LIMIT 25 WHEN FLASHING,R2-1a,0.9342293658852578,0.6443016505738101,,-57.62838077729166
205,1196764.362817199,869833.5672437429,97.04363497356601,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4290356434384982,0.6808495108286541,,-178.43240791290037
206,1196860.562681701,894054.7790922943,157.6362627754611,Sign Face,,M1-4,0.7187071844438713,1.539642192373673,,143.36358807930088
207,1197677.849022847,873491.5105819589,98.05913338919507,Sign Face,,R7-8,1.002330469638109,1.568137575089932,,-156.1539891772574
208,1223815.138024718,887734.2928237548,-31.1614591499167,Sign Face,PEDESTRIANS HITCHHIKERS BICYCLES PROHIBITED,R9-3b,1.536824861665567,1.537445448810856,,-84.19793410576577
209,1209640.126197326,889301.1534133417,-8.065044190684684,Sign Face,H,M1-9a,6.012200548648835,6.172225402196249,,92.8488017249955
210,1192863.860486063,896526.7516425465,254.7379108963413,Sign Face,,W1-1,1.446047247449557,4.730217495560646,,-84.65546147006046
211,1184625.172151915,900706.638238209,310.7381805255019,Sign Face,,R2-1,1.980748730003834,1.244668429891268,,143.26198818198566
212,1195192.540878315,895846.2046035654,252.1583146375421,Sign Face,METERED PARKING,R7-23,1.94060054520766,2.172053052981695,,-39.29897733838351
213,1186413.062917703,897348.179074594,365.9155635287368,Sign Face,RAMP 20,W13-3,2.100595870266358,3.397888955871264,,21.169576232411995
214,1197934.78889508,874018.116371347,105.0392394695682,Sign Face,VAN ACCESSIBLE,R7-8,0.9817556640257439,1.37341792061925,,-7.866437946148324
215,1181357.221856505,901675.8833918141,242.057071548502,Sign Face,,R6-1,0.8967559537291527,0.5575343864535293,,100.52599450790153
216,1222455.09894373,889224.9525348424,-29.76231996009721,Sign Face,YIELD,R1-2,2.919512967765332,2.804351861774922,,-29.898891981540277
217,1193339.369859435,862979.145474944,259.5538564389947,Sign Face,ONLY,R3-5R,1.571432641545932,2.056453712930282,,176.71476066395874
218,1202899.441052062,888085.845709675,-16.3969308493532,Sign Face,11,R2-1,0.5438771182050308,0.8529569917420547,,79.06805429359943
219,1196673.37095522,869199.9547042734,89.31036548237034,Sign Face,"LEFT LANE
HOV 2+
ONLY",R3-5b,0.9646452736854554,1.389410628328721,,-77.68845049324591
220,1196715.624500141,869242.0192168059,86.85030367473789,Sign Face,,R2-1,0.7731672997275989,0.1435363581124693,,11.807737193967219
221,1201858.008754292,889569.5891681813,23.71314146777021,Sign Face,,D3-1,0.811231183881561,1.148246767719587,,-122.93085113147445
222,1199896.717616596,882197.5690834442,131.6685640615228,Sign Face,Bubba's BBQ,D1-1,3.972215714752675,6.897483413418135,,-153.24244979300204
223,1196942.545067769,871285.3119642019,102.6952453511956,Sign Face,"Push Button
For
[Symbol]",R10-3e,0.4675200641155243,0.7032422740260761,,101.22974602626165
224,1196885.084027322,870400.7461121511,98.46063948571708,Sign Face,"Interstate
Business
Loop",M1-8,0.7096631070102255,1.187771725406249,,117.57778544225458
225,1194084.897583231,863770.9605026132,296.2223102595412,Sign Face,15th Ave NE,D3-1,2.776279851098856,1.02607381897668,,-88.66347364870413
226,1196290.455413227,868314.799327483,85.49941794653762,Sign Face,WHEN ST ENOCEPT LOCAL ACCESS,R5-1a,1.805899792909622,1.199467549125354,,92.7102160017141
227,1196741.578006408,869822.015442392,108.945479153991,Sign Face,,R2-1,10.02258701721827,5.536834119757017,,177.67672120627753
228,1193552.889953022,863237.6969283945,267.876588092844,Sign Face,UNAUTHORIZED VEHICLES PARKED IN DESIGNATED AREAS WILL BE TOWED AWAY AT OWNER'S EXPENSE. Northgate Towing PHONE 206-364-1500 TOWING AND ROAD SERVICES,R7-201a,2.015575138032437,1.621552068988482,,65.1267008678039
229,1197568.833403136,873121.9554647715,102.1781471500797,Sign Face,27 AVE NE,D3-1,2.946193619519473,0.9631704136729241,,25.643980511556638
230,1197657.156384093,893069.3188044118,131.0275009626153,Sign Face,CITY VEHICLES ONLY,R10-20,2.605149156947931,2.239391695956389,,46.70118165153486
231,1202285.612834695,887056.0910679768,-27.94687718540403,Sign Face,,M1-6,1.518452763979634,2.608435032417377,,54.17303900400331
232,1195522.219773172,895284.2008973073,240.541958925923,Sign Face,BALLINGER WY NE,D3-1,6.230660912493866,1.620456777165334,,45.43122986826796
233,1198864.722520568,875770.4794607431,127.157280558944,Sign Face,,D1-1,1.068990739583969,1.638727676222722,,0.8808855953153024
234,1196263.443005187,894537.3171064138,196.1659297015272,Sign Face,23 AVE NE,D3-1,1.686174091001352,0.7672707440828285,,-23.66266477784156
235,1193766.932288634,896468.4984282318,233.3708930867913,Sign Face,,W1-8R,2.911442694912354,4.082169246872267,,113.73258800165549
236,1195822.720397358,867287.715869638,126.8713290208581,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4012143315871557,0.6515862896293403,,18.503922291381592
237,1199294.857712625,877348.1670105886,152.9669474945468,Sign Face,SHERWIN WILLIAMS,D1-1,6.089314881364505,7.229309316476187,,3.214278573757742
238,1199070.006889464,876454.9705483896,122.6059603367252,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4726543056468169,0.7279302416741849,,118.16572563390383
239,1199053.844620177,876445.1432670989,123.070594039957,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4471712198853493,1.169742334187031,,7.303476788004769
240,1212609.601558857,888565.0219221718,-33.36413358791394,Sign Face,UNAUTHORIZED VEHICLES PARKED IN DESIGNATED SPACES NOT DISPLAYING VALID PERMITS WILL BE TOWED AT OWNER'S EXPENSE WHITESIDE TOWING 555-555-5555,R7-201a,1.560274392763774,1.955783272782962,,-87.98060406753015
241,1177547.3317206,907242.0165870045,-58.4278990187245,Sign Face,,D1-1,0.8149973861748975,1.647067420979341,,57.4112588005992
242,1177689.291841043,909664.6572905364,-61.85175818264458,Sign Face,RESERVED PARKING VAN ACCESSIBLE ONLY,R7-8,0.6853887826452654,0.7352864530930917,,-47.03463184867823
243,1178039.161958231,909634.5979366953,-46.19540772815519,Sign Face,WEIGHT LIMIT 5 TONS,R12-1,2.172168429195881,2.596555388967197,,28.317360469555318
244,1180282.867485574,902912.4187419525,212.6717463328444,Sign Face,,R2-1c,0.312354846931994,1.048100604911645,,35.2762269083329
245,1195479.078737202,865169.3003691498,222.6004022496942,Sign Face,,,2.433502398679654,2.127163883546988,,42.610470864567404
246,1207077.796965962,889203.7835104385,-8.199451613624621,Sign Face,,I-101,1.372990441968044,2.680810922682286,,-92.55105786306898
247,1197434.176661193,872600.2500997812,104.524056122502,Sign Face,Lake City Wy NE,D3-1,4.889199661016465,0.9100277383128803,,96.06957752215548
248,1181223.787417215,901757.4572756846,241.2295542297764,Sign Face,Pickup,D9-20,1.206576679448287,0.561177488192916,,-131.81945868044204
249,1180586.690594298,902529.4214995208,223.4407353236281,Sign Face,15 WAY SW,D3-1,2.356899436811606,0.3610753622216483,,-16.191164065769257
250,1212183.463280456,888694.1790343268,-25.26409039616558,Sign Face,,D1-1,1.548262359996637,2.542975457310677,,1.0106720533022047
251,1188664.727029031,896875.3818354176,274.0120057449741,Sign Face,,R2-1,0.496461991891265,0.9323136318475009,,-135.91949879313844
252,1181717.226032124,901659.089946583,246.7148226128025,Sign Face,DO NOT ENTER,R5-1,0.7814596229046584,0.8129993243639668,,-108.27117470046359
253,1198934.014105041,876336.6490884287,124.6390096912784,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.210274291560054,3.238413410435121,,-164.1077530661154
254,1178961.607978738,904932.5197783294,95.63910830120273,Sign Face,104,M1-4,0.7354932502905529,0.6797287971278032,,37.53379318317934
255,1195117.809005757,895924.0507046396,256.7062557055556,Sign Face,"METRO BUS LANE
NO PARKING
NO STANDING",R7-201a,1.078315875430902,2.196869889994463,,-43.98169044955186
256,1195569.820691955,895395.5193480316,225.2721117490533,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.5509772042060892,0.6734504733234645,,45.61557588174611
257,1219942.430863921,889055.2093589543,-31.3799834595618,Sign Face,US,M1-4,1.157643084824085,0.4942071202273171,,-148.93151041433444
258,1219233.500331338,886587.903595875,14.40252033968794,Sign Face,5,M1-4,0.9600746156275274,5.227254706323148,,60.077069895005266
259,1210541.122648538,889175.9015834442,-35.55954411546362,Sign Face,DO NOT BLOCK,R3-5b,1.447978527943294,1.872097384681304,,-83.52019449551946
260,1210519.119598815,889179.1826670852,-35.16387957533174,Sign Face,WRONG WAY,R5-1a,1.544619991580645,1.248810631533464,,-175.19392750940037
261,1183941.355493387,901425.6005034271,283.2043064143264,Sign Face,DO NOT ENTER,R5-1,1.515723725408316,1.497392987161875,,-103.2390529811191
262,1214276.558052591,888003.187192397,-22.11359776755147,Sign Face,"80 CT NE
PRIVATE ROAD",D3-1,2.190090070764224,1.05080490604043,,123.305521545058
263,1193991.230432352,896505.990119109,234.9565674553318,Sign Face,YIELD,R1-2,4.329140051007271,4.30938842535019,,90.30730246253016
264,1217136.917671325,887054.4808884826,10.04058606644499,Sign Face,WELCOME TO BOTHELL,I1-1,3.203067418336869,2.269790003995101,,-156.50369731211262
265,1199381.078909728,879228.9263455088,163.3533536523584,Sign Face,STOP,R1-1,0.8265231277545294,0.6372285019854705,,-77.88227764189617
266,1183262.405617899,902031.8129582611,270.775551970204,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.8013205137476326,1.381854072958231,,-105.11284386601207
267,1219341.478675862,886421.7166919342,14.39716688334969,Sign Face,Traffic Signal,R10-12,1.798320162296295,4.162300960918268,,168.74462389286575
268,1219929.083254872,889194.5843012761,-32.67899442969824,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7672730418294669,1.090762231200934,,-102.66314641800139
269,1181288.423678608,901706.9079322194,240.8656818987929,Sign Face,(423) 578-5429,D9-1-1,1.398569250876705,0.9069881617277862,,-43.55441279488331
270,1200522.8313373,883490.4304787079,105.6973360087477,Sign Face,,R2-1,1.653683366874854,2.143403379023075,,-7.619206705659791
271,1193390.315690327,862958.5040992115,261.2851848691705,Sign Face,Lake City Wy NE,D3-1,4.125485779841742,1.095166180407008,,127.983622247081
272,1205354.298962218,889048.8695650497,1.043556706309587,Sign Face,NO PARKING FIRE LANE,R7-5,1.151395853931705,1.699494372705619,,164.87280633994658
273,1203115.317642638,887470.3481400695,-39.74008116702212,Sign Face,,D3-1,0.4830960974718134,0.5526244929929575,,5.6554661520817495
274,1209306.162034321,889195.7558915853,-38.50937873452875,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.8319765116274358,1.091116768618425,,4.8125762755559744
275,1195270.015322488,895694.8537384938,242.2058294258518,Sign Face,STOP,R1-1,0.4282479563355446,1.104718059847752,,88.93995226506217
276,1195313.252476623,895726.8650920502,245.9687303950392,Sign Face,NO PARKING ANY TIME NO STANDING ANY TIME,R7-201a,1.75866692190369,2.000178866684437,,136.2647482398599
277,1209942.111847147,889098.9420723104,-22.14662039558066,Sign Face,"Advanced European Service
Micro Homebrew
Quality Beer & Winemaking Supplies",D1-1,6.281812077065309,8.047368914484979,,-145.19035213062585
278,1199366.803760395,878353.4196304209,165.3282189776503,Sign Face,,W16-7P,2.043344628363848,1.208230079263449,,-19.517947311785672
279,1183489.478372619,902142.4241394948,277.568753276865,Sign Face,,R7-8,1.149731894259652,1.574001620064179,,-176.07879016682617
280,1199366.770119038,878353.3715713389,164.3455859655145,Sign Face,NO PARKING,R7-1,1.040075113674005,1.771639119436344,,158.57764052863376
281,1202756.958689595,887188.0400811401,-17.9338218079008,Sign Face,"522 East Bothell Monroe
104 West Edmonds Mountlake Terrace",D1-1,17.13934859673182,10.16080850402514,,61.56780065465099
282,1198958.460158101,876448.4345132334,127.7488828525943,Sign Face,AUTHORIZED PARKING ONLY,R7-201a,2.053663759628932,1.783396542320649,,13.187428092566147
283,1221879.330015024,889349.7739355864,-35.1643125294643,Sign Face,,R7-8,1.065490147024393,1.663090048283339,,30.585992357511227
284,1177582.331548074,908226.1704688405,-56.65018543938769,Sign Face,NO LEFT TURN,R3-2,0.4015913575887681,2.077164330035449,,2.321869777772587
285,1194310.842551492,864073.7711666757,290.8898547389113,Sign Face,,R2-1,1.118725807790955,1.721939348528783,,174.853413716873
286,1198682.166893533,875479.4000186045,125.5939711850884,Sign Face,DO NOT ENTER,R5-1,0.3676859793004891,0.5214881682892641,,-69.58716215674826
287,1198682.245390034,875479.4240481455,124.1902454974257,Sign Face,G,M1-4,0.4875502548863491,0.4318018370618423,,112.30181083319229
288,1197203.523504862,893727.3301388437,145.3964531129601,Sign Face,WELCOME TO LAKE FOREST PARK,I1-1,3.023120416998863,1.26187923664848,,-7.745615266892245
289,1181606.379361388,901516.5819526052,250.4837309672438,Sign Face,RESERVED PARKING,R7-8,1.069841101393104,1.598610584338506,,91.13748824710633
290,1196278.160298074,868317.5210734954,89.47898527721591,Sign Face,15 MPH,W13-1P,1.8352468085289,1.749753033816815,,-75.66729965216516
291,1209020.115980041,889211.6364145039,-31.08125273466084,Sign Face,UP,M6-3,2.4028635605673,0.2210754684048395,,100.06173511630419
292,1209021.022694722,889212.1281690485,-31.71481637964619,Sign Face,NE 175 ST,D3-1,2.075244978268941,0.8594463171313207,,-176.07740808299266
293,1195834.715944233,865967.9590101002,185.6940309423211,Sign Face,,R2-1,0.5406585129350424,1.642295147875945,,133.55233520343396
294,1197220.850405903,872359.9562915944,102.4980404148502,Sign Face,EXIT,D1-1a,1.505683648139239,3.853315246105195,,-157.53004918865255
295,1209774.715656554,889279.3470053624,-38.90126597473992,Sign Face,,R2-1,0.5231712432578207,0.826371867582202,,2.3843088830723507
296,1178045.678769754,909522.9839226166,-34.70864825134449,Sign Face,SUNSET AVE,D3-1,6.159627101818721,1.305899564524492,,119.63334727422014
297,1219221.481555907,887256.5776386403,-16.41897044400347,Sign Face,,R7-8aP,1.054164309402307,0.6480713239312172,,-95.7094485661273
298,1178039.837989318,909529.3357312917,-45.81982568919632,Sign Face,LOCAL DELIVERY ONLY,R14-2,1.966503874162833,1.756380321780841,,-52.54266808406852
299,1178024.792292703,909598.9268840423,-51.76919117828184,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.5279986133923134,0.9430871302882832,,-148.8210144034195
300,1197200.96035382,872411.3186345306,99.27887038807103,Sign Face,Customer Parking,R7-108,1.265064891253909,0.3935050005093217,,-48.662278673438074
301,1199706.06243227,891202.4309225351,59.22762038489211,Sign Face,,W1-2,0.3012023669605454,2.55731202746431,,0.27528036236880854
302,1194510.194827697,896469.0615204762,254.6186642990512,Sign Face,,R9-3,1.533684086451928,1.487298448408644,,-53.41070739061099
303,1209185.049943664,889366.6998436624,-12.76460446615987,Sign Face,,D3-1,1.361225196967522,1.668016808182001,,-101.96990648832634
304,1219203.477021809,887734.4653858963,-21.69652878860606,Sign Face,,R6-1,0.1784000067474941,0.7803352914750576,,91.27898929555833
305,1195423.778753478,864973.925782968,233.0196362648411,Sign Face,,R2-1,0.5061239187295239,0.7310626570011179,,-29.172997317443013
306,1195100.831334044,864773.9631564219,256.3209320030613,Sign Face,Lake City Wy NE,D3-1,4.29758015871048,0.9849944112449885,,-50.12068968373319
307,1196278.935651265,894530.9136342254,192.8004172668857,Sign Face,NO PARKING ANY TIME,R7-1,1.328148987442255,1.964240544835727,,-146.2789771549666
308,1185567.732500223,898636.5125033457,329.1484634361668,Sign Face,,D3-1,1.167510097771883,0.7880617823203405,,83.29459054916714
